,OPEN,HIGH,LOW,CLOSE,VOL,log_ret,sma20,sma50,sma200,price_vs_sma20,RSI14,STOCHK,BBpctb,BBwidth,MACDnorm,ATRnorm,vol_std5,vol_std20,har_d,har_w,har_m,rv_park5,ret_sq_lag1,sign_lag1,ret_abs_ma5,ret_abs_ma20,OBV_z,month_sin,month_cos,dow_sin,dow_cos,is_month_end,is_quarter_end,is_friday,is_march,is_july,is_oct,in_crisis,sentiment_score,news_count,has_news,sentiment_trend_3,sentiment_volatility
ret_abs_ma20,-0.3106015795352644,-0.29613420061593826,-0.3257829904829038,-0.30991542002725303,0.3768082223734265,-0.01705445450235059,-0.304139185531912,-0.2950113572494336,-0.0539640324347283,-0.05939455208503086,-0.11420674692471634,-0.01745721825231451,-0.0318063619382003,0.7785322709134815,0.10362061360835839,0.8703402993680696,0.6969787920839791,0.9756932322960938,0.38498978412756457,0.7230019625750851,0.956826383822571,0.7522666586362482,0.38498978412756457,-0.004748658346491102,0.7155884268015997,1.0,-0.033414889691182136,0.1303235700395438,0.016218103276297458,-0.009318153542442266,-0.016598777280175933,-0.004940728370795038,0.012062927748442457,0.006390526329706731,0.006760785454008015,-0.09931651635969525,0.002222136611546792,0.368298141311876,-0.05349073233267454,0.03309948634459225,0.03460829288183565,-0.03240188742713279,0.18912765567241113
OBV_z,0.0926574881270938,0.10521897405701401,0.11074210351228994,0.11965026686776485,0.009642308444889905,0.38988060914458395,-0.04751700753617703,-0.10111616895875031,-0.19420291004120996,0.8203843119866179,0.7837983076939861,0.8066479939702726,0.859507761064252,0.08799135619261686,0.6770298787369977,-0.22963715501181045,-0.016622197881986718,-0.021277256002469283,-0.050992991985565075,-0.011450523281002012,-0.0010860417830667413,-0.08124168325913536,-0.050992991985565075,0.33181474897782826,-0.042034371326084216,-0.033414889691182136,1.0,0.1646051929578481,-0.01721176471208951,0.011743588877248603,0.018244202701334908,0.002493080884305862,0.018556988862539057,-0.020568118805107675,0.011418014716735052,0.05256390753287056,-0.1172777736424843,-0.022701805717718255,-0.060158686460700245,0.025161221804505758,0.024165825074308766,-0.07548698364403379,0.024223399594411867
month_sin,0.10458997274892294,0.11193079030032735,0.10123066684131996,0.10861380459732815,-0.03613191609341969,0.03952317836279465,0.07217711319450834,0.012232035533783128,-0.15928368317854885,0.12699070422661743,0.21000863480952417,0.17124210271172471,0.19659061223013952,0.12906987750694837,0.09859218937882451,0.052117521790795575,0.06899710912870133,0.10156987024311848,0.06707425230780516,0.08525910202009936,0.10626509173894017,0.0910992983250134,0.06707425230780516,0.036581708429165624,0.09559549518619609,0.1303235700395438,0.1646051929578481,1.0,0.01727767305720497,-0.0012107868848400172,-0.0031504805043473584,0.010167146759928625,0.02056808756812849,0.0010008342051401747,0.44187749438608825,-0.14602840158574934,-0.3639402935660917,-0.14543572383701692,0.09568192214793006,-0.03384192991453243,-0.03580168517429268,0.08027730737688075,0.1338558859643398
month_cos,-0.13002602749062234,-0.12582757302698722,-0.12876435670570677,-0.1275121859598538,0.1563436122067847,1.5201805722148784e-05,-0.13747214481706815,-0.14186021457563702,0.20595449998206714,-0.03446184047168458,-0.05204705061617101,-0.060892854919345006,-0.02256695881464475,0.08323849956360387,-0.04585862258793068,-0.055314350475250115,0.044861207564298115,-0.0019238236505882726,0.04519336896035377,0.04625249553643589,-0.005725862469561599,-0.0017003308785913808,0.04519336896035377,-0.0031936571783731807,0.05254289074550101,0.016218103276297458,-0.01721176471208951,0.01727767305720497,1.0,0.010724805535826817,0.024056298945478366,-0.02621138112341048,-0.054176179353947126,-0.012152835354675201,0.030922227681815833,-0.40237310400312,0.1314486575541977,-0.09665623184900526,0.07392203142585947,-0.03042773110000045,-0.030070513263701235,0.04369548160671724,0.04150688181849864
dow_sin,0.005455999981011583,0.006885951816508341,0.006549998898091829,0.006768174389893692,0.04361088062602503,0.02590247789215977,0.0071995117582675456,0.008564732159659043,0.011101351103390984,0.01107851974595644,0.00906980443628141,0.015371445125376831,0.012007824313938376,-0.006061570983655615,0.004254926176143634,-0.009272796981196652,-0.010223534843807962,-0.007451239702554977,0.04356278566907797,-0.011529729505841567,-0.009921209378258187,-0.013345439562907752,0.04356278566907797,0.05710374326400974,-0.01697476677080723,-0.009318153542442266,0.011743588877248603,-0.0012107868848400172,0.010724805535826817,1.0,0.30101797424533017,0.005346351665947415,-0.042527698285103895,-0.7040505428954369,0.0026820988177361097,-0.0018782346921792455,0.0027697894388186207,-0.010383843408492023,0.08877007946522947,-0.035074518287627844,-0.03624679024065014,0.04267827150731689,0.03169047900735953
dow_cos,0.03188951973052573,0.0309590274793845,0.03248126475983143,0.03183930278477162,-0.008355623131884328,0.044944373531491257,0.028897105464702935,0.02727645989037105,0.03344109253281082,0.02547605634326888,0.02141253928189604,0.02389770078904669,0.02522634882337071,0.00043284903162891917,0.008055255159968258,-0.02578722696773203,-0.026042980024183034,-0.020821932829396442,-0.02349276818852764,-0.014020054315844124,-0.03138856854376593,-0.019174667027850086,-0.02349276818852764,0.034242446080784764,-0.018037219084369043,-0.016598777280175933,0.018244202701334908,-0.0031504805043473584,0.024056298945478366,0.30101797424533017,1.0,-0.0006075095744829037,-0.012913867060838306,-0.008966078334539216,-0.007867239214470191,-0.003927951256192445,0.003133342092718059,-0.023938773803396922,0.05269388535856239,-0.038826946323423414,-0.0360561702019126,-0.07329655659642209,0.06554373214387463
is_month_end,-0.020392683869430505,-0.01828395207042919,-0.01954298990185376,-0.01620002712363019,0.0049121051691405244,0.02663274514159768,-0.015768094334480252,-0.014451219302705248,-0.03253341594621154,0.007170820275477685,0.005862438975581536,0.008305653664760769,0.01022934218509003,-0.008931398026951561,0.0015685786264555228,-0.007814716894394468,-0.023263815184397435,0.0012737815330955958,0.007012723764843221,-0.001606756718749417,0.005268631254451929,0.003963431863614376,0.007012723764843221,0.027924446032424163,-0.019485498649832074,-0.004940728370795038,0.002493080884305862,0.010167146759928625,-0.02621138112341048,0.005346351665947415,-0.0006075095744829037,1.0,0.5251603649509714,-0.00824074187385175,0.023432449699217123,-0.006002674911990507,0.0060452984295581505,0.012984541162225659,0.029463925311534835,0.010004892249341753,0.010527117747272548,-0.038612677881521874,0.08961713585721674
is_quarter_end,-0.01777235833353688,-0.013742109972266684,-0.01604016064525405,-0.011605730839221054,-0.00046191953530226,0.03397969129268659,-0.01319424375421599,-0.006774507765193103,-0.008088015387257303,-0.0037444719728993514,-0.005007725768316199,0.020464828248924545,0.009059968464396854,-0.013761229826701391,-0.007652550984582601,0.012956849805013814,0.03390873766680088,0.018047086023650186,0.001481643241802951,0.028936324193860635,0.010694082952481882,0.03276628235491379,0.001481643241802951,0.01116599328048192,0.025963010854847538,0.012062927748442457,0.018556988862539057,0.02056808756812849,-0.054176179353947126,-0.042527698285103895,-0.012913867060838306,0.5251603649509714,1.0,0.01751892769592827,0.10839072603310287,-0.02871264162338888,-0.025286222024432075,0.030988656465911375,-0.006911119325180396,0.004834999248451253,0.006125243605782399,-0.005019031828685815,
is_friday,-0.004187185707767906,-0.0056866329590087045,-0.006984902145412568,-0.0070331843063714755,-0.04068355578214283,-0.03178104966546054,-0.005458653840079416,-0.006457388302343554,-0.012094794393777836,-0.01744888809629328,-0.012255683803826469,-0.021562344177419073,-0.016740977580817672,-0.0015623806322351997,-0.010637967357366449,0.007575026186999599,0.009632965259020038,0.005205454722638065,0.0050154137200373854,0.005749829218238569,0.005531515434791454,0.013182147458533005,0.0050154137200373854,-0.039394855803614,0.01217976662696752,0.006390526329706731,-0.020568118805107675,0.0010008342051401747,-0.012152835354675201,-0.7040505428954369,-0.008966078334539216,-0.00824074187385175,0.01751892769592827,1.0,-0.003266180106798738,0.001576400963921119,-0.0017368860346912423,0.007653854019791073,-0.06980415618964908,0.0309502895411114,0.03357749144964915,-0.04285611351538664,-0.022313589713422413
is_march,0.07204480369461777,0.07181728330263387,0.07265996348312444,0.07385656110016005,-0.05382608041596031,0.01690768913732982,0.08714860258795475,0.03133797727506534,-0.09632614831772703,-0.013375635064694915,0.07251865829134017,0.04927604846123086,0.01128003266577753,-0.07747692173051877,-0.15164239446675978,-0.046785527393388614,-0.06088840050494518,-0.01677676390439026,-0.02134601543415402,-0.0664966048681026,-0.006205108377097551,-0.0781479332498859,-0.02134601543415402,0.004677096411211052,-0.054674087281591684,0.006760785454008015,0.011418014716735052,0.44187749438608825,0.030922227681815833,0.0026820988177361097,-0.007867239214470191,0.023432449699217123,0.10839072603310287,-0.003266180106798738,1.0,-0.08380861161191275,-0.07380732112965711,-0.09010755110244731,0.020357317834316036,-0.02321948173921389,-0.024583378030424933,-0.0033289785152820633,0.07912881624746677
is_july,0.055345129148699185,0.05317682251339823,0.05625049657759728,0.05390339295280897,-0.036108037758825144,0.03057988022681191,0.06336871190483194,0.06957797038002775,-0.0572784764226317,0.060109748480922646,0.07104568793648394,0.0566796342632227,0.058139575354135054,-0.043258149153973115,0.049650531889934034,-0.062211458199798654,-0.05550329771454529,-0.08070539023702353,-0.03622269216995026,-0.06004683513593735,-0.08250019833551273,-0.049976928338140485,-0.03622269216995026,0.014310015569879136,-0.05145402940796765,-0.09931651635969525,0.05256390753287056,-0.14602840158574934,-0.40237310400312,-0.0018782346921792455,-0.003927951256192445,-0.006002674911990507,-0.02871264162338888,0.001576400963921119,-0.08380861161191275,1.0,-0.08329592722892408,0.0322157112952068,0.07120127279648215,0.027051999455016965,0.02784468262250167,0.08395564471219948,-0.038399898802607205
is_oct,-0.12374748495892797,-0.12998675226866568,-0.12024876142634428,-0.12726739200333376,-0.01051313314608608,-0.0412679028827363,-0.11069756274936242,-0.07577175979394098,0.049052623421943296,-0.1116338756094954,-0.17757609055312268,-0.10311952721894863,-0.1247943014375709,-0.04912618779199089,-0.017486705465003523,0.016544850824350078,-0.04347952795301826,-0.020589484541363244,-0.05121523107704429,-0.049996201698527566,0.005144594715216838,-0.07166733920551946,-0.05121523107704429,-0.03605125511882982,-0.05910198698230033,0.002222136611546792,-0.1172777736424843,-0.3639402935660917,0.1314486575541977,0.0027697894388186207,0.003133342092718059,0.0060452984295581505,-0.025286222024432075,-0.0017368860346912423,-0.07380732112965711,-0.08329592722892408,1.0,0.06632495958330846,0.01261210080979979,0.03340120662386138,0.036396735228465746,0.024369070085284283,-0.18755208310914503
in_crisis,-0.618739252866957,-0.6205257741295398,-0.6179914547019633,-0.6187807867084506,-0.1917011615570492,-0.016951347236214914,-0.6242859910167529,-0.62703359118085,-0.41198229569506034,-0.023777778300938534,-0.040580487269031254,0.02740457408256555,-0.024634909002825875,0.299080865472781,0.09866822018198455,0.46062550856330003,0.2622603343590514,0.41142217792121744,0.09810470201963822,0.26854278473853016,0.42497408400567194,0.34044581533161256,0.09810470201963822,-0.009835488906838573,0.24031746134320917,0.368298141311876,-0.022701805717718255,-0.14543572383701692,-0.09665623184900526,-0.010383843408492023,-0.023938773803396922,0.012984541162225659,0.030988656465911375,0.007653854019791073,-0.09010755110244731,0.0322157112952068,0.06632495958330846,1.0,-0.07007519553600154,0.041888597435956014,0.04312938469801695,-0.04923897274021551,0.11020806721227053
sentiment_score,0.059025526499152166,0.06109508766268825,0.06255959538874901,0.06098942772586987,-0.057066646963203786,0.09227334143604543,0.07242627571669824,0.07996693303940479,0.06458506195215338,-0.06338007913778439,-0.07471721290085129,-0.10475651005842464,-0.05737776992517658,0.006134616411845192,-0.062409860584370494,-0.006137954348230794,-0.07379228089377823,-0.10062332304733886,0.1234293145383501,0.005949606515889708,-0.08827653437316382,-0.002353715972571672,0.1234293145383501,-0.05354640539016849,-0.002888616285550194,-0.05349073233267454,-0.060158686460700245,0.09568192214793006,0.07392203142585947,0.08877007946522947,0.05269388535856239,0.029463925311534835,-0.006911119325180396,-0.06980415618964908,0.020357317834316036,0.07120127279648215,0.01261210080979979,-0.07007519553600154,1.0,-0.13361931528629029,,0.879479828579873,-0.05526512322628827
news_count,-0.051118050693430554,-0.052857190742509406,-0.053437233916195176,-0.053727167836342515,0.05166401113362669,-0.05177088206450943,-0.0571100306850821,-0.054064226882058315,-0.0546512932545212,0.03320458887205536,0.027604763752747317,0.008022941864614328,0.015810000381704062,0.05642605652071906,0.030667199510333136,-0.007406504067277696,0.026262721455348473,0.03416684124083486,0.039895404052470135,0.005152630872842669,0.027242539757722752,0.022873860917599513,0.039895404052470135,-0.021115512527299263,0.023517231177494435,0.03309948634459225,0.025161221804505758,-0.03384192991453243,-0.03042773110000045,-0.035074518287627844,-0.038826946323423414,0.010004892249341753,0.004834999248451253,0.0309502895411114,-0.02321948173921389,0.027051999455016965,0.03340120662386138,0.041888597435956014,-0.13361931528629029,1.0,0.9978654327282005,-0.01592760039395242,0.0078031714332035375
has_news,-0.05081723008283589,-0.052655058952061407,-0.053185597056694435,-0.05344646446705892,0.05030426809436111,-0.05191932769598716,-0.0569270580897919,-0.05325309760458527,-0.05494468158905599,0.033876015436912287,0.027298997233682662,0.008587872582615752,0.01585063696580575,0.057341293614956934,0.03324530147686061,-0.005405029677987766,0.026768470827439904,0.03552931019328387,0.04086992510934263,0.006162706034469469,0.028546376053241083,0.023599020786668083,0.04086992510934263,-0.02031689969503243,0.02425781380748268,0.03460829288183565,0.024165825074308766,-0.03580168517429268,-0.030070513263701235,-0.03624679024065014,-0.0360561702019126,0.010527117747272548,0.006125243605782399,0.03357749144964915,-0.024583378030424933,0.02784468262250167,0.036396735228465746,0.04312938469801695,,0.9978654327282005,1.0,0.005961695245600939,0.011411694040719856
sentiment_trend_3,0.04117477276164908,0.04476571398928042,0.04190222317556021,0.042576898556966135,-0.007501171502611441,0.00939031897071481,0.05281607316611066,0.06283098686109377,0.04987478637963064,-0.07172868387251136,-0.08227965183541913,-0.11161108709633018,-0.06391390139598563,0.030272788554534795,-0.0596865619262531,0.03491654544520147,-0.0411569047080614,-0.07574994566655645,0.04570971275938754,-0.013603427323461053,-0.0790638876393775,0.014410583580130596,0.04570971275938754,0.029984198268310325,0.01716241978147775,-0.03240188742713279,-0.07548698364403379,0.08027730737688075,0.04369548160671724,0.04267827150731689,-0.07329655659642209,-0.038612677881521874,-0.005019031828685815,-0.04285611351538664,-0.0033289785152820633,0.08395564471219948,0.024369070085284283,-0.04923897274021551,0.879479828579873,-0.01592760039395242,0.005961695245600939,1.0,-0.10693638230084053
sentiment_volatility,-0.04587964482915005,-0.04333421757008168,-0.048686103580594,-0.0479504181333071,0.01715856721152635,-0.020455051143446902,-0.08455626987114652,-0.06070127387420651,0.10349793063502433,0.050211881485144765,0.004628822011921747,0.06917147891813819,0.03668155659004348,0.1745429172680798,0.137800206667211,0.12128300123444416,0.17059474312640413,0.16662495239872127,0.1100154797616516,0.18958196026180885,0.135354539411705,0.2115674498018005,0.1100154797616516,0.0035731840204649996,0.19369384738789383,0.18912765567241113,0.024223399594411867,0.1338558859643398,0.04150688181849864,0.03169047900735953,0.06554373214387463,0.08961713585721674,,-0.022313589713422413,0.07912881624746677,-0.038399898802607205,-0.18755208310914503,0.11020806721227053,-0.05526512322628827,0.0078031714332035375,0.011411694040719856,-0.10693638230084053,1.0
