DATE,RSI14,STOCHK,BBpctb,BBwidth,price_vs_sma20,MACDnorm,vol_std5,vol_std20,ATRnorm,har_d,har_w,har_m,rv_park5,ret_sq_lag1,sign_lag1,ret_abs_ma5,ret_abs_ma20,OBV_z,month_sin,month_cos,dow_sin,dow_cos,is_month_end,is_quarter_end,is_friday,is_march,is_july,is_oct,in_crisis,log_ret_lag1,log_ret_lag2,log_ret_lag3,log_ret_lag4,log_ret_lag5,log_ret_lag6,log_ret_lag7,log_ret_lag8,log_ret_lag9,log_ret_lag10,news_count,has_news,sentiment_score,sentiment_trend_3,sentiment_volatility,reg_1,clf_1,reg_5,clf_5,reg_10,clf_10
2021-02-04,64.91822764566194,98.03350327749453,0.9052405609757327,24.66600023304723,0.09995663771441345,0.002742241497204408,0.041665101060488464,0.03981644618895564,0.05667836348672519,3.032859094063113e-06,0.002551305126806544,0.0015506813138416542,0.0009995792317520936,3.032859094063113e-06,1.0,0.036528185155984834,0.032762206418581234,1.780008002558321,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0.001741510578223145,0.03767807892434402,0.05459885721276507,-0.04902420091426907,0.07713266272654556,-0.09133194608447712,-0.028679876118082214,0.008630987346255276,-0.019161964927963893,0.013899454349212227,0,0,-0.10800211690366268,-0.04526284709572792,0.18788306554592266,0.105241048481291,1,0.12155879976532788,1,0.08865260499630839,1
2021-02-05,72.97643596334412,98.5275010827198,1.2014927469457222,28.783663278506527,0.20191531020348066,0.010122206449218438,0.0375393141910006,0.04467636386772976,0.054768890550808726,0.0015680236324703363,0.0016750203214432047,0.0016065522195516868,0.0013649210282712261,0.0015680236324703363,1.0,0.04777155466938922,0.03622260165571263,2.3087740803050463,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0,0,1,0,0,0,0,0.03959827815032285,0.001741510578223145,0.03767807892434402,0.05459885721276507,-0.04902420091426907,0.07713266272654556,-0.09133194608447712,-0.028679876118082214,0.008630987346255276,-0.019161964927963893,0,0,-0.10800211690366268,-0.04526284709572792,0.18788306554592266,0.06635139302091858,1,0.02190877803260743,1,0.04919970651159554,1
2021-02-08,76.90060122387743,92.53494282083862,1.2370917481435564,35.077881282413884,0.25855616835561096,0.01725203455943937,0.03843102377405663,0.04590759122446087,0.05386653586228856,0.011075678285441442,0.0034094815234749693,0.0020504755211342434,0.0016650759807284056,0.011075678285441442,1.0,0.050122061831019915,0.039458792284577104,2.874666005009549,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,0,0.105241048481291,0.03959827815032285,0.001741510578223145,0.03767807892434402,0.05459885721276507,-0.04902420091426907,0.07713266272654556,-0.09133194608447712,-0.028679876118082214,0.008630987346255276,0,0,-0.10800211690366268,-0.10626315325498581,0.18788306554592266,-0.06313077832087642,0,-0.047392469634732266,0,-0.021357467956317364,0
2021-02-09,66.92656817701027,69.07401857956248,0.9514383647246355,36.51065230426072,0.16482309171224044,0.018075930955905935,0.06431687629495139,0.0490439911246468,0.0614089207945898,0.004402507355816403,0.003693775952850268,0.002215697668544483,0.0023794813629256237,0.004402507355816403,1.0,0.0552126017103264,0.040466718525727134,2.0350467040206515,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0,0,0,0,0,0,0,0.06635139302091858,0.105241048481291,0.03959827815032285,0.001741510578223145,0.03767807892434402,0.05459885721276507,-0.04902420091426907,0.07713266272654556,-0.09133194608447712,-0.028679876118082214,0,0,-0.10800211690366268,-0.10626315325498581,0.18788306554592266,0.04567195078021606,1,0.021209702806858438,1,0.056872556623680924,1
2021-02-10,69.93770691157542,82.13964638897212,1.0148387127568215,38.54202300770919,0.19842925512284101,0.01863801455591271,0.06247243858084359,0.049157167507995404,0.05937719788168235,0.0039854951713996405,0.0042069474608443765,0.002337838928713051,0.002696665121752679,0.0039854951713996405,-1.0,0.06399868975072498,0.042187752272169664,2.372981484526641,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,-0.06313077832087642,0.06635139302091858,0.105241048481291,0.03959827815032285,0.001741510578223145,0.03767807892434402,0.05459885721276507,-0.04902420091426907,0.07713266272654556,-0.09133194608447712,0,0,-0.10800211690366268,-0.10626315325498581,0.18788306554592266,-0.03257481419622132,0,-0.0996200889899163,0,-0.0689855575088418,0
