,OPEN,HIGH,LOW,CLOSE,VOL,log_ret,log_ret_lag1,log_ret_lag2,log_ret_lag3,log_ret_lag4,log_ret_lag5,log_ret_lag6,log_ret_lag7,log_ret_lag8,log_ret_lag9,log_ret_lag10,sma20,sma50,sma200,price_vs_sma20,RSI14,STOCHK,BBpctb,BBwidth,MACDnorm,ATRnorm,vol_std5,vol_std20,har_d,har_w,har_m,rv_park5,ret_sq_lag1,sign_lag1,ret_abs_ma5,ret_abs_ma20,OBV_z,month_sin,month_cos,dow_sin,dow_cos,is_month_end,is_quarter_end,is_friday,is_march,is_july,is_oct,in_crisis,sentiment_score,news_count,has_news,sentiment_trend_3,sentiment_volatility
BBpctb,0.08169630409379038,0.09592000414842006,0.10148965010957672,0.11204119746465102,0.034639740825742636,0.40060853615892383,0.36379646299197893,0.333132281922394,0.29559398343140747,0.28229094718561687,0.2618108563155311,0.22662939903958765,0.20369650631179526,0.16945768328718097,0.16537165490268735,0.16285951737079155,-0.07839857810559515,-0.15456545408628924,-0.2711216744038852,0.9452150394439456,0.9195906807992447,0.9313067252769938,1.0,0.054906595553894266,0.7102161289630257,-0.25246234710078835,-0.006043234280769292,-0.01528931572418152,-0.03846551842892445,-0.006034489565347023,3.90113529672659e-05,-0.08455922868932401,-0.03846551842892445,0.2802400596225257,-0.02790450557769989,-0.0318063619382003,0.7365619608432089,0.19659061223013952,-0.02256695881464475,0.012007824313938376,0.02522634882337071,0.01022934218509003,0.009059968464396854,-0.016740977580817672,0.01128003266577753,0.058139575354135054,-0.1247943014375709,-0.024634909002825875,-0.05737776992517658,0.015810000381704062,0.01585063696580575,-0.06391390139598563,0.03668155659004348
BBwidth,-0.2596715158189899,-0.24631433721571983,-0.2734914758714736,-0.26043172511146634,0.43782555390485106,-0.018945791646359834,-0.014333936175690683,-0.008937818938092252,-0.005206161535569368,0.003580809511452968,0.0026473824660314107,-0.0023385667681019265,-0.006171241779264325,-0.008251945887818614,-0.011786597654601057,-0.01373824872541931,-0.26816067444893926,-0.26041784995547096,0.0042692272925071925,0.05102971694221783,0.004544574514058987,0.046313925452469665,0.054906595553894266,1.0,0.18611197558469086,0.6810669847195332,0.6306276851614422,0.745200548279496,0.34162646671692126,0.6876118169822523,0.7463371587381554,0.7036196119132715,0.34162646671692126,0.003546331186760086,0.6637443028532651,0.7785322709134815,0.061835062826169,0.12906987750694837,0.08323849956360387,-0.006061570983655615,0.00043284903162891917,-0.008931398026951561,-0.013761229826701391,-0.0015623806322351997,-0.07747692173051877,-0.043258149153973115,-0.04912618779199089,0.299080865472781,0.006134616411845192,0.05642605652071906,0.057341293614956934,0.030272788554534795,0.1745429172680798
MACDnorm,-0.07330021479645488,-0.06841444049177818,-0.06237168573930821,-0.06119135237305598,0.007205477826991027,0.15677573906679923,0.2437537400824902,0.29159130171716546,0.3034138157828088,0.296247141308618,0.2768754973834966,0.23989091016590364,0.19819966364519956,0.14635260330322172,0.11166958981497287,0.09058137945247041,-0.2171240312983913,-0.18548784118138428,-0.07579659780979191,0.6963073911904838,0.5223070997549047,0.6747657762058483,0.7102161289630257,0.18611197558469086,1.0,-0.026553538047557976,0.08930183126524725,0.12045701812631832,0.008643703180936482,0.1079719493120915,0.13651822136016042,0.06298751620902711,0.008643703180936482,0.20160061718077088,0.07346448754235999,0.10362061360835839,0.407739062918708,0.09859218937882451,-0.04585862258793068,0.004254926176143634,0.008055255159968258,0.0015685786264555228,-0.007652550984582601,-0.010637967357366449,-0.15164239446675978,0.049650531889934034,-0.017486705465003523,0.09866822018198455,-0.062409860584370494,0.030667199510333136,0.03324530147686061,-0.0596865619262531,0.137800206667211
ATRnorm,-0.3298345165820942,-0.3195755042213523,-0.34935469278166603,-0.33660153343347105,0.25281009961669965,-0.09971160471086857,-0.09819185036213655,-0.10415610487960332,-0.0963561933979128,-0.10281434673874192,-0.10884971340735364,-0.10750990078247355,-0.10239679598780001,-0.09660503636311911,-0.09430203393384207,-0.08797274013800764,-0.29442159349110075,-0.24713615739248843,-0.042990657070832376,-0.26483596728837466,-0.34741341983760626,-0.23464669369628327,-0.25246234710078835,0.6810669847195332,-0.026553538047557976,1.0,0.6540001971590732,0.8818495498628315,0.3559967504516962,0.6706218449329595,0.8740685448118687,0.802488955377235,0.3559967504516962,-0.05594076666305002,0.6629076774056724,0.8703402993680696,-0.29798293806484166,0.052117521790795575,-0.055314350475250115,-0.009272796981196652,-0.02578722696773203,-0.007814716894394468,0.012956849805013814,0.007575026186999599,-0.046785527393388614,-0.062211458199798654,0.016544850824350078,0.46062550856330003,-0.006137954348230794,-0.007406504067277696,-0.005405029677987766,0.03491654544520147,0.12128300123444416
vol_std5,-0.2770225381989346,-0.25625178276470995,-0.2941382475385244,-0.273076683961861,0.44311908085920404,0.02993892647869919,0.011352359898714479,0.0024846423283192815,-0.007184478400691999,-0.021871732102672403,-0.08024030591198601,-0.09617748374057677,-0.09384348884327195,-0.078753743028968,-0.06661449861866475,-0.0474194687549332,-0.26811511875854716,-0.26249512852971996,-0.03977984920664155,-0.03822926997737312,-0.09691398153561843,-0.010163221083141619,-0.006043234280769292,0.6306276851614422,0.08930183126524725,0.6540001971590732,1.0,0.6959243558857618,0.5123256886473737,0.8680691588963039,0.6470624864399913,0.8479658912028766,0.5123256886473737,0.023274099438894594,0.9435841426986964,0.6969787920839791,-0.09435038774299581,0.06899710912870133,0.044861207564298115,-0.010223534843807962,-0.026042980024183034,-0.023263815184397435,0.03390873766680088,0.009632965259020038,-0.06088840050494518,-0.05550329771454529,-0.04347952795301826,0.2622603343590514,-0.07379228089377823,0.026262721455348473,0.026768470827439904,-0.0411569047080614,0.17059474312640413
vol_std20,-0.3655199566697786,-0.35143182748478724,-0.3802065344506957,-0.36456208688096664,0.32635056888690117,-0.010716633503898258,-0.019903337189573125,-0.021286361195755187,-0.023447809716341854,-0.029010484939499,-0.038034367965994895,-0.044528324045832846,-0.05409105183251546,-0.05348508899526647,-0.055610163336672694,-0.0568201156677253,-0.35830744470603787,-0.34114792828757295,-0.12238289483712331,-0.040418232404721956,-0.10294237076567656,0.0011460365685830086,-0.01528931572418152,0.745200548279496,0.12045701812631832,0.8818495498628315,0.6959243558857618,1.0,0.36059993624027314,0.7154047320464924,0.966766055095228,0.7546003091435597,0.36059993624027314,-0.0013006519954077013,0.6925294463541859,0.9756932322960938,-0.11003199662535823,0.10156987024311848,-0.0019238236505882726,-0.007451239702554977,-0.020821932829396442,0.0012737815330955958,0.018047086023650186,0.005205454722638065,-0.01677676390439026,-0.08070539023702353,-0.020589484541363244,0.41142217792121744,-0.10062332304733886,0.03416684124083486,0.03552931019328387,-0.07574994566655645,0.16662495239872127
har_d,-0.11422351690583929,-0.10194866214003333,-0.12644049837249888,-0.11282539053916059,0.3329474947438384,-0.013852658541756723,0.0034294405912058588,-0.05332316631843604,-0.07045606276355804,0.005831989131291779,-0.06250988102088555,-0.053735849364131234,-0.07015755798003652,-0.04305870769468015,-0.031245233152841626,-0.013659507888315273,-0.10492476763675358,-0.10368033258667894,0.027858707382949863,-0.058940990481851176,-0.08343289382354784,-0.041377913206299737,-0.03846551842892445,0.34162646671692126,0.008643703180936482,0.3559967504516962,0.5123256886473737,0.36059993624027314,1.0,0.5054575026293271,0.35133520274724417,0.4729068681006455,1.0,0.033122264369363726,0.5722112199550136,0.38498978412756457,-0.06796230254542761,0.06707425230780516,0.04519336896035377,0.04356278566907797,-0.02349276818852764,0.007012723764843221,0.001481643241802951,0.0050154137200373854,-0.02134601543415402,-0.03622269216995026,-0.05121523107704429,0.09810470201963822,0.1234293145383501,0.039895404052470135,0.04086992510934263,0.04570971275938754,0.1100154797616516
har_w,-0.26740999231838897,-0.2520670724467419,-0.2808551462386923,-0.26586043743130566,0.3783641027016859,-0.006679220797143088,0.011799453078587967,-0.0012250192158460044,-0.011570568615758422,-0.01669521114456024,-0.02474111302265138,-0.08426319788528448,-0.1003687207788773,-0.09802889419034487,-0.09146971440187256,-0.0700418183933507,-0.261780272140113,-0.2531857923211106,-0.02515043387875533,-0.038937737976103774,-0.09230298143645851,-0.015799516213429683,-0.006034489565347023,0.6876118169822523,0.1079719493120915,0.6706218449329595,0.8680691588963039,0.7154047320464924,0.5054575026293271,1.0,0.6924750129120083,0.8323408518429857,0.5054575026293271,0.03100656243210201,0.8872952142576834,0.7230019625750851,-0.08233789672860149,0.08525910202009936,0.04625249553643589,-0.011529729505841567,-0.014020054315844124,-0.001606756718749417,0.028936324193860635,0.005749829218238569,-0.0664966048681026,-0.06004683513593735,-0.049996201698527566,0.26854278473853016,0.005949606515889708,0.005152630872842669,0.006162706034469469,-0.013603427323461053,0.18958196026180885
har_m,-0.362217213430993,-0.3504635702204272,-0.3750671714559526,-0.36182286608879183,0.29400439111040105,-0.019026441656775188,-0.011040036816353335,-0.013295267617241367,-0.01914789634963894,-0.024694277147708624,-0.027169146914998915,-0.031887017841020965,-0.03643725265982725,-0.04339790663239992,-0.04632409658249539,-0.050321797950442525,-0.3609009910367614,-0.3430441694734026,-0.12557550139195733,-0.02376916362826472,-0.08019176468730037,0.010647746599076361,3.90113529672659e-05,0.7463371587381554,0.13651822136016042,0.8740685448118687,0.6470624864399913,0.966766055095228,0.35133520274724417,0.6924750129120083,1.0,0.714199842175899,0.35133520274724417,0.003622299703343949,0.6493826712209095,0.956826383822571,-0.09077766184151502,0.10626509173894017,-0.005725862469561599,-0.009921209378258187,-0.03138856854376593,0.005268631254451929,0.010694082952481882,0.005531515434791454,-0.006205108377097551,-0.08250019833551273,0.005144594715216838,0.42497408400567194,-0.08827653437316382,0.027242539757722752,0.028546376053241083,-0.0790638876393775,0.135354539411705
rv_park5,-0.28248451842797,-0.2603007578492085,-0.30444700751184106,-0.282468722010567,0.40348078109647945,-0.031088858998238867,-0.03575086602826455,-0.0434076843316496,-0.04776385833571445,-0.0638432455586567,-0.07078238738011643,-0.08661397580823396,-0.07743631939271263,-0.08661254925552722,-0.07576178067630883,-0.0691036384644427,-0.2640861690520445,-0.2466507956247951,-0.03655940323285783,-0.10742819303858886,-0.17213412255326788,-0.07457939074441435,-0.08455922868932401,0.7036196119132715,0.06298751620902711,0.802488955377235,0.8479658912028766,0.7546003091435597,0.4729068681006455,0.8323408518429857,0.714199842175899,1.0,0.4729068681006455,0.0015555780941051425,0.8660571817615618,0.7522666586362482,-0.12102430506135406,0.0910992983250134,-0.0017003308785913808,-0.013345439562907752,-0.019174667027850086,0.003963431863614376,0.03276628235491379,0.013182147458533005,-0.0781479332498859,-0.049976928338140485,-0.07166733920551946,0.34044581533161256,-0.002353715972571672,0.022873860917599513,0.023599020786668083,0.014410583580130596,0.2115674498018005
ret_sq_lag1,-0.11422351690583929,-0.10194866214003333,-0.12644049837249888,-0.11282539053916059,0.3329474947438384,-0.013852658541756723,0.0034294405912058588,-0.05332316631843604,-0.07045606276355804,0.005831989131291779,-0.06250988102088555,-0.053735849364131234,-0.07015755798003652,-0.04305870769468015,-0.031245233152841626,-0.013659507888315273,-0.10492476763675358,-0.10368033258667894,0.027858707382949863,-0.058940990481851176,-0.08343289382354784,-0.041377913206299737,-0.03846551842892445,0.34162646671692126,0.008643703180936482,0.3559967504516962,0.5123256886473737,0.36059993624027314,1.0,0.5054575026293271,0.35133520274724417,0.4729068681006455,1.0,0.033122264369363726,0.5722112199550136,0.38498978412756457,-0.06796230254542761,0.06707425230780516,0.04519336896035377,0.04356278566907797,-0.02349276818852764,0.007012723764843221,0.001481643241802951,0.0050154137200373854,-0.02134601543415402,-0.03622269216995026,-0.05121523107704429,0.09810470201963822,0.1234293145383501,0.039895404052470135,0.04086992510934263,0.04570971275938754,0.1100154797616516
sign_lag1,0.062379122597933864,0.06411443691635524,0.0645013735880175,0.06324060624306309,0.04580420363111121,-0.007555261020881014,0.8687210223952455,-0.06424452645944587,-0.0020792651607650942,-0.0074833186298756075,0.022047102839791968,-0.0008352603303377787,-0.008349704095047277,0.03142864568060547,-0.04245536229522858,0.04189219716390595,0.011074170881711016,0.012701962516041262,-0.026473137392583165,0.24907783605126235,0.22441929402167327,0.28355619085053724,0.2802400596225257,0.003546331186760086,0.20160061718077088,-0.05594076666305002,0.023274099438894594,-0.0013006519954077013,0.033122264369363726,0.03100656243210201,0.003622299703343949,0.0015555780941051425,0.033122264369363726,1.0,0.012828312552281873,-0.004748658346491102,0.2091676140392726,0.036581708429165624,-0.0031936571783731807,0.05710374326400974,0.034242446080784764,0.027924446032424163,0.01116599328048192,-0.039394855803614,0.004677096411211052,0.014310015569879136,-0.03605125511882982,-0.009835488906838573,-0.05354640539016849,-0.021115512527299263,-0.02031689969503243,0.029984198268310325,0.0035731840204649996
ret_abs_ma5,-0.24715421311368135,-0.22574440814634966,-0.26548347679897655,-0.244119231457627,0.4940780778627159,0.005965015705802118,-0.006382371859282628,-0.02219000545907489,-0.024697106005367335,-0.0352136646781521,-0.0842558346554797,-0.09877043653778445,-0.09566008465610999,-0.09347321244361004,-0.07523787951474784,-0.05330223068616939,-0.2359171277118154,-0.22932905735963588,0.007906189731771629,-0.06659424841445363,-0.11599679624624411,-0.029528745262035104,-0.02790450557769989,0.6637443028532651,0.07346448754235999,0.6629076774056724,0.9435841426986964,0.6925294463541859,0.5722112199550136,0.8872952142576834,0.6493826712209095,0.8660571817615618,0.5722112199550136,0.012828312552281873,1.0,0.7155884268015997,-0.09698505076601369,0.09559549518619609,0.05254289074550101,-0.01697476677080723,-0.018037219084369043,-0.019485498649832074,0.025963010854847538,0.01217976662696752,-0.054674087281591684,-0.05145402940796765,-0.05910198698230033,0.24031746134320917,-0.002888616285550194,0.023517231177494435,0.02425781380748268,0.01716241978147775,0.19369384738789383
ret_abs_ma20,-0.3106015795352644,-0.29613420061593826,-0.3257829904829038,-0.30991542002725303,0.3768082223734265,-0.01705445450235059,-0.02809739727238815,-0.02959532659690358,-0.030253438160936674,-0.033150599137799254,-0.043625545344479995,-0.0512923170787228,-0.057123885508731,-0.05713402672504619,-0.05767020884407707,-0.05737054428943536,-0.304139185531912,-0.2950113572494336,-0.0539640324347283,-0.05939455208503086,-0.11420674692471634,-0.01745721825231451,-0.0318063619382003,0.7785322709134815,0.10362061360835839,0.8703402993680696,0.6969787920839791,0.9756932322960938,0.38498978412756457,0.7230019625750851,0.956826383822571,0.7522666586362482,0.38498978412756457,-0.004748658346491102,0.7155884268015997,1.0,-0.11812367157512829,0.1303235700395438,0.016218103276297458,-0.009318153542442266,-0.016598777280175933,-0.004940728370795038,0.012062927748442457,0.006390526329706731,0.006760785454008015,-0.09931651635969525,0.002222136611546792,0.368298141311876,-0.05349073233267454,0.03309948634459225,0.03460829288183565,-0.03240188742713279,0.18912765567241113
OBV_z,0.1301837630857508,0.1368327907113908,0.14151502027106475,0.14733056876437964,-0.042345468101133286,0.26327055212199646,0.24923620291173265,0.24399379417381598,0.23427206540791143,0.22780784308519061,0.2202863636305084,0.20765210703883172,0.20475950214947933,0.18403007453141776,0.1763897576566721,0.17408683765700894,0.008774855971044864,-0.11856467256680925,-0.34002065979645585,0.7520076746970251,0.8323826300617445,0.6704145895315615,0.7365619608432089,0.061835062826169,0.407739062918708,-0.29798293806484166,-0.09435038774299581,-0.11003199662535823,-0.06796230254542761,-0.08233789672860149,-0.09077766184151502,-0.12102430506135406,-0.06796230254542761,0.2091676140392726,-0.09698505076601369,-0.11812367157512829,1.0,0.19043788410253612,-0.09292317902332883,0.002121032496394206,0.00802030944939393,0.011278350064654594,0.0022173343571101527,-0.007683364589540461,0.06922819624559556,0.06936776469099531,-0.17980326713281378,0.008772638655860901,-0.04858604298704877,0.04249023556830851,0.04078086259216281,-0.04981136457063262,-0.031216163461284148
month_sin,0.10458997274892294,0.11193079030032735,0.10123066684131996,0.10861380459732815,-0.03613191609341969,0.03952317836279465,0.04206555217838107,0.04608426197953944,0.04748275003869889,0.042581880887972656,0.039788752924329214,0.03209346113089255,0.03154661568643107,0.028764211338000396,0.025828751848693345,0.02097904619388126,0.07217711319450834,0.012232035533783128,-0.15928368317854885,0.12699070422661743,0.21000863480952417,0.17124210271172471,0.19659061223013952,0.12906987750694837,0.09859218937882451,0.052117521790795575,0.06899710912870133,0.10156987024311848,0.06707425230780516,0.08525910202009936,0.10626509173894017,0.0910992983250134,0.06707425230780516,0.036581708429165624,0.09559549518619609,0.1303235700395438,0.19043788410253612,1.0,0.01727767305720497,-0.0012107868848400172,-0.0031504805043473584,0.010167146759928625,0.02056808756812849,0.0010008342051401747,0.44187749438608825,-0.14602840158574934,-0.3639402935660917,-0.14543572383701692,0.09568192214793006,-0.03384192991453243,-0.03580168517429268,0.08027730737688075,0.1338558859643398
month_cos,-0.13002602749062234,-0.12582757302698722,-0.12876435670570677,-0.1275121859598538,0.1563436122067847,1.5201805722148784e-05,-0.005840810484986691,-0.005170965606494542,-0.008097118278569886,-0.014554242774988159,-0.018827148042104752,-0.015771476674645464,-0.01997808126829535,-0.025646814699612924,-0.026039457059192077,-0.02256322740793801,-0.13747214481706815,-0.14186021457563702,0.20595449998206714,-0.03446184047168458,-0.05204705061617101,-0.060892854919345006,-0.02256695881464475,0.08323849956360387,-0.04585862258793068,-0.055314350475250115,0.044861207564298115,-0.0019238236505882726,0.04519336896035377,0.04625249553643589,-0.005725862469561599,-0.0017003308785913808,0.04519336896035377,-0.0031936571783731807,0.05254289074550101,0.016218103276297458,-0.09292317902332883,0.01727767305720497,1.0,0.010724805535826817,0.024056298945478366,-0.02621138112341048,-0.054176179353947126,-0.012152835354675201,0.030922227681815833,-0.40237310400312,0.1314486575541977,-0.09665623184900526,0.07392203142585947,-0.03042773110000045,-0.030070513263701235,0.04369548160671724,0.04150688181849864
dow_sin,0.005455999981011583,0.006885951816508341,0.006549998898091829,0.006768174389893692,0.04361088062602503,0.02590247789215977,0.040646108387063236,-0.010525670492240824,-0.03274173405475246,-0.014884435955362795,0.019492436006369917,0.035983458907424166,-0.010032636314173561,-0.03237974203018829,0.0003269499047717521,0.027787375365308224,0.0071995117582675456,0.008564732159659043,0.011101351103390984,0.01107851974595644,0.00906980443628141,0.015371445125376831,0.012007824313938376,-0.006061570983655615,0.004254926176143634,-0.009272796981196652,-0.010223534843807962,-0.007451239702554977,0.04356278566907797,-0.011529729505841567,-0.009921209378258187,-0.013345439562907752,0.04356278566907797,0.05710374326400974,-0.01697476677080723,-0.009318153542442266,0.002121032496394206,-0.0012107868848400172,0.010724805535826817,1.0,0.30101797424533017,0.005346351665947415,-0.042527698285103895,-0.7040505428954369,0.0026820988177361097,-0.0018782346921792455,0.0027697894388186207,-0.010383843408492023,0.08877007946522947,-0.035074518287627844,-0.03624679024065014,0.04267827150731689,0.03169047900735953
dow_cos,0.03188951973052573,0.0309590274793845,0.03248126475983143,0.03183930278477162,-0.008355623131884328,0.044944373531491257,0.008491088421903022,-0.027738990737842823,-0.01405801607480171,0.025410500238775276,0.04378787868934782,0.001588018041824408,-0.03427276528927875,-0.0018979593066360235,0.038131155894741184,0.022792929107589496,0.028897105464702935,0.02727645989037105,0.03344109253281082,0.02547605634326888,0.02141253928189604,0.02389770078904669,0.02522634882337071,0.00043284903162891917,0.008055255159968258,-0.02578722696773203,-0.026042980024183034,-0.020821932829396442,-0.02349276818852764,-0.014020054315844124,-0.03138856854376593,-0.019174667027850086,-0.02349276818852764,0.034242446080784764,-0.018037219084369043,-0.016598777280175933,0.00802030944939393,-0.0031504805043473584,0.024056298945478366,0.30101797424533017,1.0,-0.0006075095744829037,-0.012913867060838306,-0.008966078334539216,-0.007867239214470191,-0.003927951256192445,0.003133342092718059,-0.023938773803396922,0.05269388535856239,-0.038826946323423414,-0.0360561702019126,-0.07329655659642209,0.06554373214387463
is_month_end,-0.020392683869430505,-0.01828395207042919,-0.01954298990185376,-0.01620002712363019,0.0049121051691405244,0.02663274514159768,-0.009947125907579037,-0.04823268634097994,0.02376813188614024,0.016098916867416088,-0.011867228959388323,-0.025580557678330472,0.007260419664177544,-0.011808362587957524,0.021083520084219338,0.07415141756408758,-0.015768094334480252,-0.014451219302705248,-0.03253341594621154,0.007170820275477685,0.005862438975581536,0.008305653664760769,0.01022934218509003,-0.008931398026951561,0.0015685786264555228,-0.007814716894394468,-0.023263815184397435,0.0012737815330955958,0.007012723764843221,-0.001606756718749417,0.005268631254451929,0.003963431863614376,0.007012723764843221,0.027924446032424163,-0.019485498649832074,-0.004940728370795038,0.011278350064654594,0.010167146759928625,-0.02621138112341048,0.005346351665947415,-0.0006075095744829037,1.0,0.5251603649509714,-0.00824074187385175,0.023432449699217123,-0.006002674911990507,0.0060452984295581505,0.012984541162225659,0.029463925311534835,0.010004892249341753,0.010527117747272548,-0.038612677881521874,0.08961713585721674
is_quarter_end,-0.01777235833353688,-0.013742109972266684,-0.01604016064525405,-0.011605730839221054,-0.00046191953530226,0.03397969129268659,0.0034726013479756666,-0.04569563211259148,0.029192627978769658,-0.016855631151839,-0.0067223466411125915,-0.022345182500150072,-0.03443782363006465,-0.028467785941289552,0.01458389643032975,0.0831969049896666,-0.01319424375421599,-0.006774507765193103,-0.008088015387257303,-0.0037444719728993514,-0.005007725768316199,0.020464828248924545,0.009059968464396854,-0.013761229826701391,-0.007652550984582601,0.012956849805013814,0.03390873766680088,0.018047086023650186,0.001481643241802951,0.028936324193860635,0.010694082952481882,0.03276628235491379,0.001481643241802951,0.01116599328048192,0.025963010854847538,0.012062927748442457,0.0022173343571101527,0.02056808756812849,-0.054176179353947126,-0.042527698285103895,-0.012913867060838306,0.5251603649509714,1.0,0.01751892769592827,0.10839072603310287,-0.02871264162338888,-0.025286222024432075,0.030988656465911375,-0.006911119325180396,0.004834999248451253,0.006125243605782399,-0.005019031828685815,
is_friday,-0.004187185707767906,-0.0056866329590087045,-0.006984902145412568,-0.0070331843063714755,-0.04068355578214283,-0.03178104966546054,-0.031326838833627614,0.016503367923376665,-0.005011485075123734,0.03434938140540829,-0.012677238773002104,-0.031897740063789246,0.017660186509255306,-0.007498016480862207,0.028422814098032885,-0.033701043653457594,-0.005458653840079416,-0.006457388302343554,-0.012094794393777836,-0.01744888809629328,-0.012255683803826469,-0.021562344177419073,-0.016740977580817672,-0.0015623806322351997,-0.010637967357366449,0.007575026186999599,0.009632965259020038,0.005205454722638065,0.0050154137200373854,0.005749829218238569,0.005531515434791454,0.013182147458533005,0.0050154137200373854,-0.039394855803614,0.01217976662696752,0.006390526329706731,-0.007683364589540461,0.0010008342051401747,-0.012152835354675201,-0.7040505428954369,-0.008966078334539216,-0.00824074187385175,0.01751892769592827,1.0,-0.003266180106798738,0.001576400963921119,-0.0017368860346912423,0.007653854019791073,-0.06980415618964908,0.0309502895411114,0.03357749144964915,-0.04285611351538664,-0.022313589713422413
is_march,0.07204480369461777,0.07181728330263387,0.07265996348312444,0.07385656110016005,-0.05382608041596031,0.01690768913732982,0.01183449450860696,-0.011409037061083439,-0.004462451871239971,-0.004654377328973855,-0.007155558866040894,-0.002770516565326083,0.008517356454354927,0.01707247499236745,0.007872794591288307,0.0021264513316085498,0.08714860258795475,0.03133797727506534,-0.09632614831772703,-0.013375635064694915,0.07251865829134017,0.04927604846123086,0.01128003266577753,-0.07747692173051877,-0.15164239446675978,-0.046785527393388614,-0.06088840050494518,-0.01677676390439026,-0.02134601543415402,-0.0664966048681026,-0.006205108377097551,-0.0781479332498859,-0.02134601543415402,0.004677096411211052,-0.054674087281591684,0.006760785454008015,0.06922819624559556,0.44187749438608825,0.030922227681815833,0.0026820988177361097,-0.007867239214470191,0.023432449699217123,0.10839072603310287,-0.003266180106798738,1.0,-0.08380861161191275,-0.07380732112965711,-0.09010755110244731,0.020357317834316036,-0.02321948173921389,-0.024583378030424933,-0.0033289785152820633,0.07912881624746677
is_july,0.055345129148699185,0.05317682251339823,0.05625049657759728,0.05390339295280897,-0.036108037758825144,0.03057988022681191,0.02909179056369624,0.021483681135006413,0.025760638012821042,0.03300269090624601,0.02679691097043114,0.02195713252226843,0.020224665999601762,0.014995735014685178,0.009723170007232962,-0.002737393651859429,0.06336871190483194,0.06957797038002775,-0.0572784764226317,0.060109748480922646,0.07104568793648394,0.0566796342632227,0.058139575354135054,-0.043258149153973115,0.049650531889934034,-0.062211458199798654,-0.05550329771454529,-0.08070539023702353,-0.03622269216995026,-0.06004683513593735,-0.08250019833551273,-0.049976928338140485,-0.03622269216995026,0.014310015569879136,-0.05145402940796765,-0.09931651635969525,0.06936776469099531,-0.14602840158574934,-0.40237310400312,-0.0018782346921792455,-0.003927951256192445,-0.006002674911990507,-0.02871264162338888,0.001576400963921119,-0.08380861161191275,1.0,-0.08329592722892408,0.0322157112952068,0.07120127279648215,0.027051999455016965,0.02784468262250167,0.08395564471219948,-0.038399898802607205
is_oct,-0.12374748495892797,-0.12998675226866568,-0.12024876142634428,-0.12726739200333376,-0.01051313314608608,-0.0412679028827363,-0.036558045064943735,-0.030306357084314058,-0.03591454556948103,-0.017033000582066023,-0.03591637676010649,-0.023883617110410323,-0.01774950077495388,-0.020524535660565234,-0.037531917085216804,-0.038809620749798025,-0.11069756274936242,-0.07577175979394098,0.049052623421943296,-0.1116338756094954,-0.17757609055312268,-0.10311952721894863,-0.1247943014375709,-0.04912618779199089,-0.017486705465003523,0.016544850824350078,-0.04347952795301826,-0.020589484541363244,-0.05121523107704429,-0.049996201698527566,0.005144594715216838,-0.07166733920551946,-0.05121523107704429,-0.03605125511882982,-0.05910198698230033,0.002222136611546792,-0.17980326713281378,-0.3639402935660917,0.1314486575541977,0.0027697894388186207,0.003133342092718059,0.0060452984295581505,-0.025286222024432075,-0.0017368860346912423,-0.07380732112965711,-0.08329592722892408,1.0,0.06632495958330846,0.01261210080979979,0.03340120662386138,0.036396735228465746,0.024369070085284283,-0.18755208310914503
in_crisis,-0.618739252866957,-0.6205257741295398,-0.6179914547019633,-0.6187807867084506,-0.1917011615570492,-0.016951347236214914,-0.012435639690747445,-0.01820916276346437,-0.020036403649088607,-0.02556518374601039,-0.022101995544748215,-0.015648315573631007,-0.018518637341683384,-0.022932838399441057,-0.027766844766649503,-0.021624676469901658,-0.6242859910167529,-0.62703359118085,-0.41198229569506034,-0.023777778300938534,-0.040580487269031254,0.02740457408256555,-0.024634909002825875,0.299080865472781,0.09866822018198455,0.46062550856330003,0.2622603343590514,0.41142217792121744,0.09810470201963822,0.26854278473853016,0.42497408400567194,0.34044581533161256,0.09810470201963822,-0.009835488906838573,0.24031746134320917,0.368298141311876,0.008772638655860901,-0.14543572383701692,-0.09665623184900526,-0.010383843408492023,-0.023938773803396922,0.012984541162225659,0.030988656465911375,0.007653854019791073,-0.09010755110244731,0.0322157112952068,0.06632495958330846,1.0,-0.07007519553600154,0.041888597435956014,0.04312938469801695,-0.04923897274021551,0.11020806721227053
sentiment_score,0.059025526499152166,0.06109508766268825,0.06255959538874901,0.06098942772586987,-0.057066646963203786,0.09227334143604543,-0.04349324025173159,-0.05029222407994441,-0.055890212314078494,0.014447724875619317,-0.0865448943474916,-0.056846849639639735,-0.11212560704946492,-0.0013231894044408283,0.09342836322998249,0.00575827592788096,0.07242627571669824,0.07996693303940479,0.06458506195215338,-0.06338007913778439,-0.07471721290085129,-0.10475651005842464,-0.05737776992517658,0.006134616411845192,-0.062409860584370494,-0.006137954348230794,-0.07379228089377823,-0.10062332304733886,0.1234293145383501,0.005949606515889708,-0.08827653437316382,-0.002353715972571672,0.1234293145383501,-0.05354640539016849,-0.002888616285550194,-0.05349073233267454,-0.04858604298704877,0.09568192214793006,0.07392203142585947,0.08877007946522947,0.05269388535856239,0.029463925311534835,-0.006911119325180396,-0.06980415618964908,0.020357317834316036,0.07120127279648215,0.01261210080979979,-0.07007519553600154,1.0,-0.13361931528629029,,0.879479828579873,-0.05526512322628827
